#####################################################################
# Alchemist log file - simulation started at: 2024-05-14T15:45+0000 #
#####################################################################
#
# Seed = 0.0, DeviceCount = 300, MinThreshold = 20.0, MaxThreshold = 80.0, BehaviorInstructions = 290500000, SwapPolicy = wearable
#
# The columns have the following meaning: 
# time IsMoving[mean] IsMoving[sum] SmartphoneCurrentCapacity[mean] WearableCurrentCapacity[mean] SmartphoneCharging[mean] SmartphoneCharging[sum] WearableCharging[mean] WearableCharging[sum] SmartphoneComponentsTime[mean] SmartphoneComponentsTime[sum] WearableComponentsTime[mean] WearableComponentsTime[sum] CloudComponentsTime[mean] CloudComponentsTime[sum] 
0.0 1.0 300.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0
0.0011337332612453288 1.0 300.0 1556.1825999922723 NaN 0.0 0.0 NaN 0.0 0.0034011997837359864 0.0034011997837359864 0.0 0.0 NaN 0.0
60.00113373326124 0.9966666666666667 299.0 2195.657409681989 154.78205681148714 0.0 0.0 0.0 0.0 147.43652970529138 44230.95891158745 17.449489304408086 5234.846791322414 4068.0782446115873 4068.0782446115873
120.00113373326124 0.9966666666666667 299.0 2187.361252275021 154.51318441878652 0.003333333333333328 1.0 0.0 0.0 295.96652970529135 88789.9589115874 35.04948930440814 10514.84679132242 8227.078244611588 8227.078244611588
180.00113373326124 0.9966666666666667 299.0 2179.110367756425 154.2443142942214 0.003333333333333328 1.0 0.0 0.0 444.1665297052914 133249.95891158746 52.64948930440812 15794.846791322416 12487.078244611588 12487.078244611588
240.00113373326124 0.9966666666666667 299.0 2170.872068311926 153.97544498604816 0.003333333333333328 1.0 0.0 0.0 592.2698630386247 177680.9589115875 70.24948930440821 21074.84679132242 16776.078244611588 16776.078244611588
300.0011337332612 0.9966666666666667 299.0 2162.659300459247 153.70657405154475 0.003333333333333328 1.0 0.0 0.0 740.1831963719579 222054.95891158754 87.84948930440805 26354.846791322416 21122.07824461159 21122.07824461159
360.0011337332612 0.9966666666666667 299.0 2154.5039208248872 153.43770184168307 0.003333333333333328 1.0 0.0 0.0 887.6665297052913 266299.9589115875 105.44948930440822 31634.846791322416 25596.07824461159 25596.07824461159
420.0011337332612 0.9966666666666667 299.0 2146.3607170617784 153.1688316565533 0.003333333333333328 1.0 0.0 0.0 1035.0665297052915 310519.9589115874 123.04948930440767 36914.84679132241 30096.07824461159 30096.07824461159
480.0011337332612 0.9966666666666667 299.0 2138.217442896028 152.89996080756987 0.003333333333333328 1.0 0.0 0.0 1182.4665297052914 354739.95891158754 140.64948930440838 42194.846791322394 34596.07824461159 34596.07824461159
540.0011337332612 0.9966666666666667 299.0 2130.0741680443202 152.63109286849166 0.003333333333333328 1.0 0.0 0.0 1329.8665297052914 398959.9589115875 158.2494893044076 47474.846791322394 39096.07824461159 39096.07824461159
600.0011337332612 0.9966666666666667 299.0 2121.9542011791673 152.3622243147671 0.003333333333333328 1.0 0.0 0.0 1477.0898630386246 443126.9589115877 175.84948930440825 52754.846791322394 43649.07824461159 43649.07824461159
660.0011337332612 0.9966666666666667 299.0 2113.859828021852 152.09335496257893 0.003333333333333328 1.0 0.0 0.0 1624.123196371958 487236.9589115877 193.44948930440813 58034.84679132241 48259.07824461159 48259.07824461159
720.0011337332612 0.9966666666666667 299.0 2105.7703752823127 151.82448123052626 0.003333333333333328 1.0 0.0 0.0 1771.123196371958 531336.9589115877 211.04948930440767 63314.84679132241 52879.07824461159 52879.07824461159
780.0011337332612 0.9966666666666667 299.0 2097.7015295325605 151.55560924264165 0.003333333333333328 1.0 0.0 0.0 1917.9665297052914 575389.9589115874 228.64948930440846 68594.84679132242 57545.07824461159 57545.07824461159
840.0011337332612 0.9966666666666667 299.0 2089.634996978117 151.2893875684729 0.003333333333333328 1.0 0.0 0.0 2064.943196371958 619482.9589115873 246.07282263774144 73821.84679132243 62225.07824461159 62225.07824461159
900.0011337332612 0.9933333333333333 298.0 2081.5690870316553 151.02356656845018 0.006666666666666664 2.0 0.0 0.0 2211.943196371958 663582.958911587 263.4728226377418 79041.84679132244 66905.07824461159 66905.07824461159
960.0011337332612 0.99 297.0 2088.5126913172317 150.75774762531586 0.009999999999999993 3.0 0.0 0.0 2358.9465297052916 707683.9589115871 280.87282263774097 84261.84679132246 71584.07824461159 71584.07824461159
1020.0011337332612 0.9933333333333333 298.0 2080.427583896053 150.49192997857799 0.006666666666666665 2.0 0.0 0.0 2506.1465297052914 751843.958911587 298.27282263774083 89481.84679132247 76204.07824461159 76204.07824461159
1080.0011337332612 0.9933333333333333 298.0 2072.3530231713194 150.22611320939336 0.006666666666666665 2.0 0.0 0.0 2653.2598630386246 795977.958911587 315.6728226377424 94701.84679132244 80849.07824461159 80849.07824461159
1140.0011337332612 0.9933333333333333 298.0 2064.2941383740845 149.9602952790278 0.006666666666666665 2.0 0.0 0.0 2800.2598630386246 840077.9589115868 333.0728226377423 99921.84679132242 85529.07824461159 85529.07824461159
1200.0011337332612 0.9933333333333333 298.0 2056.2352813020298 149.69447842735835 0.006666666666666665 2.0 0.0 0.0 2947.2598630386246 884177.9589115866 350.4728226377411 105141.84679132242 90209.07824461159 90209.07824461159
1260.0011337332612 0.9933333333333333 298.0 2048.176412210524 149.42866153778564 0.006666666666666665 2.0 0.0 0.0 3094.2598630386246 928277.9589115866 367.87282263774085 110361.84679132242 94889.07824461159 94889.07824461159
1320.0011337332612 0.9933333333333333 298.0 2040.1323896394467 149.1628465847892 0.006666666666666665 2.0 0.0 0.0 3241.1465297052914 972343.9589115866 385.2728226377412 115581.84679132242 99602.07824461159 99602.07824461159
1380.0011337332612 0.9933333333333333 298.0 2032.1004806160518 148.89702974539986 0.006666666666666665 2.0 0.0 0.0 3387.9465297052916 1016383.9589115868 402.6728226377416 120801.84679132242 104342.07824461159 104342.07824461159
1440.0011337332612 0.9933333333333333 298.0 2024.0684725568244 148.63121198628096 0.006666666666666665 2.0 0.0 0.0 3534.7465297052913 1060423.9589115866 420.07282263774255 126021.84679132242 109082.07824461159 109082.07824461159
1500.0011337332612 0.9933333333333333 298.0 2016.0450441607716 148.3653930973945 0.006666666666666665 2.0 0.0 0.0 3681.4798630386244 1104443.9589115868 437.47282263774 131241.8467913224 113841.07824461159 113841.07824461159
1560.0011337332612 0.9933333333333333 298.0 2008.0901887105224 148.09957015265078 0.006666666666666665 2.0 0.0 0.0 3827.6965297052916 1148308.9589115868 454.8728226377408 136461.8467913224 118756.07824461159 118756.07824461159
1620.0011337332612 0.99 297.0 2000.175249850717 147.83375448548728 0.009999999999999993 3.0 0.0 0.0 3973.6265297052914 1192087.958911587 472.2728226377419 141681.8467913224 123756.07824461159 123756.07824461159
1680.0011337332612 0.9866666666666666 296.0 1992.3218724905569 147.56793537514966 0.013333333333333322 4.0 0.0 0.0 4119.1731963719585 1235751.9589115866 489.6728226377409 146901.8467913224 128871.07824461159 128871.07824461159
1740.0011337332612 0.9866666666666666 296.0 1984.5227826703538 147.30211595804664 0.013333333333333322 4.0 0.0 0.0 4264.363196371958 1279308.9589115866 507.07282263774255 152121.8467913224 134093.0782446116 134093.0782446116
1800.0011337332612 0.99 297.0 1991.744923209145 147.03629731016383 0.009999999999999993 3.0 0.0 0.0 4409.396529705291 1322818.9589115868 524.4728226377395 157341.8467913224 139363.0782446116 139363.0782446116
1860.0011337332612 0.9933333333333334 298.0 1998.9303742937616 146.77048250650242 0.006666666666666672 2.0 0.0 0.0 4554.6298630386245 1366388.9589115863 541.8728226377408 162561.8467913224 144572.0782446116 144572.0782446116
1920.0011337332612 0.9933333333333334 298.0 1991.113621126846 146.5046640447546 0.006666666666666672 2.0 0.0 0.0 4699.829863038624 1409948.958911586 559.2728226377423 167781.8467913224 149792.0782446116 149792.0782446116
1980.0011337332612 0.9933333333333334 298.0 1983.297234959617 146.2388468562268 0.006666666666666672 2.0 0.0 0.0 4845.023196371958 1453506.958911586 576.6728226377406 173001.8467913224 155013.0782446116 155013.0782446116
2040.0011337332612 0.9933333333333334 298.0 1975.5109502203932 145.97302731470023 0.006666666666666672 2.0 0.0 0.0 4989.993196371958 1496997.958911586 594.0728226377424 178221.8467913224 160302.0782446116 160302.0782446116
2100.001133733261 0.99 297.0 1967.777868745354 145.70720923751136 0.010000000000000016 3.0 0.0 0.0 5134.606529705291 1540381.9589115863 611.472822637739 183441.84679132237 165698.07824461162 165698.07824461162
2160.001133733261 0.99 297.0 1960.0501607330718 145.44139114059936 0.010000000000000016 3.0 0.0 0.0 5279.206529705291 1583761.9589115859 628.8728226377408 188661.8467913224 171098.07824461162 171098.07824461162
2220.001133733261 0.99 297.0 1952.3225011761622 145.17557068311947 0.010000000000000016 3.0 0.0 0.0 5423.806529705292 1627141.9589115859 646.2728226377424 193881.84679132243 176498.07824461162 176498.07824461162
2280.001133733261 0.9866666666666666 296.0 1944.6093966374262 144.90975360495568 0.013333333333333353 4.0 0.0 0.0 5568.2965297052915 1670488.9589115859 663.6728226377404 199101.84679132243 181930.07824461162 181930.07824461162
2340.001133733261 0.9866666666666666 296.0 1936.9169461252457 144.64393578827455 0.013333333333333353 4.0 0.0 0.0 5712.696529705291 1713808.9589115859 681.0728226377425 204321.84679132243 187390.07824461162 187390.07824461162
2400.001133733261 0.9866666666666666 296.0 1929.2343536945998 144.37811933729165 0.013333333333333353 4.0 0.0 0.0 5857.019863038625 1757105.9589115859 698.4728226377398 209541.84679132243 192873.07824461162 192873.07824461162
2460.001133733261 0.9866666666666666 296.0 1921.5688513186901 144.11229860102364 0.013333333333333353 4.0 0.0 0.0 6001.219863038625 1800365.9589115859 715.8728226377419 214761.84679132243 198393.07824461162 198393.07824461162
2520.001133733261 0.99 297.0 1928.936315433701 143.84647881016983 0.010000000000000021 3.0 0.0 0.0 6145.173196371958 1843551.9589115859 733.2728226377415 219981.84679132246 203988.07824461162 203988.07824461162
2580.001133733261 0.99 297.0 1936.28637201534 143.58315364499992 0.009999999999999993 3.0 0.0 0.0 6289.3331963719575 1886799.9589115859 750.5061559710737 225151.84679132246 209570.07824461162 209570.07824461162
2640.001133733261 0.9866666666666667 296.0 1928.6328839652358 143.32038862234376 0.013333333333333346 4.0 0.0 0.0 6433.533196371958 1930059.9589115859 767.7061559710761 230311.84679132246 215150.07824461162 215150.07824461162
2700.001133733261 0.9866666666666667 296.0 1920.9834294248658 143.05762088132354 0.013333333333333346 4.0 0.0 0.0 6577.706529705291 1973311.9589115859 784.9061559710756 235471.84679132246 220738.07824461162 220738.07824461162
2760.001133733261 0.9833333333333333 295.0 1913.3642625601353 142.79485245355096 0.016666666666666677 5.0 0.0 0.0 6721.706529705292 2016511.9589115859 802.1061559710753 240631.84679132246 226378.07824461162 226378.07824461162
2820.001133733261 0.9833333333333333 295.0 1905.7604043832825 142.53208543681586 0.016666666666666677 5.0 0.0 0.0 6865.599863038625 2059679.9589115854 819.3061559710736 245791.84679132246 232049.07824461162 232049.07824461162
2880.001133733261 0.9833333333333333 295.0 1898.1969276132804 142.2693191606469 0.016666666666666677 5.0 0.0 0.0 7009.199863038624 2102759.958911586 836.5061559710726 250951.84679132246 237809.07824461162 237809.07824461162
2940.001133733261 0.9833333333333333 295.0 1890.6450946391947 142.00655137625708 0.016666666666666677 5.0 0.0 0.0 7152.706529705291 2145811.9589115856 853.7061559710764 256111.84679132246 243596.07824461162 243596.07824461162
3000.001133733261 0.9866666666666667 296.0 1898.1303912418014 141.74378740108352 0.013333333333333345 4.0 0.0 0.0 7295.909863038625 2188772.958911586 870.906155971075 261271.84679132246 249476.07824461162 249476.07824461162
3060.001133733261 0.9866666666666667 296.0 1890.6123662795067 141.48102138822776 0.013333333333333345 4.0 0.0 0.0 7439.109863038625 2231732.9589115866 888.106155971076 266431.84679132246 255356.07824461162 255356.07824461162
3120.001133733261 0.9833333333333333 295.0 1883.0956978488412 141.2182564858464 0.016666666666666656 5.0 0.0 0.0 7582.309863038625 2274692.9589115866 905.3061559710734 271591.84679132234 261236.07824461162 261236.07824461162
3180.001133733261 0.9866666666666667 296.0 1890.6105697303904 140.95554037034682 0.013333333333333329 4.0 0.0 0.0 7725.3365297052915 2317600.958911587 922.4994893044093 276749.84679132246 267170.0782446116 267170.0782446116
3240.001133733261 0.9866666666666667 296.0 1883.0867117351672 140.69659164883964 0.013333333333333329 4.0 0.0 0.0 7868.789863038624 2360636.958911586 939.4461559710771 281833.84679132246 273050.0782446116 273050.0782446116
3300.001133733261 0.9866666666666667 296.0 1875.55941321859 140.43993152338024 0.013333333333333329 4.0 0.0 0.0 8012.389863038625 2403716.958911587 956.246155971073 286873.84679132246 278930.0782446116 278930.0782446116
3360.001133733261 0.9866666666666667 296.0 1868.029192651517 140.18520253709664 0.013333333333333329 4.0 0.0 0.0 8156.119863038625 2446835.9589115875 972.9161559710768 291874.84679132246 284810.0782446116 284810.0782446116
3420.001133733261 0.9866666666666667 296.0 1860.4972726902197 139.93159702581585 0.013333333333333329 4.0 0.0 0.0 8299.919863038624 2489975.9589115884 989.5161559710776 296854.84679132246 290690.0782446116 290690.0782446116
3480.001133733261 0.99 297.0 1867.968910589925 139.67798827707617 0.009999999999999993 3.0 0.0 0.0 8443.679863038624 2533103.958911589 1006.1161559710749 301834.84679132246 296581.0782446116 296581.0782446116
3540.001133733261 0.99 297.0 1875.4165360665302 139.42438233699212 0.009999999999999993 3.0 0.0 0.0 8587.633196371959 2576289.958911588 1022.7161559710723 306814.84679132246 302415.0782446116 302415.0782446116
