#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T22:11+0000 #
#####################################################################
#
# Seed = 1.0, DeviceCount = 300, Thresholds = [100.0, 100.0], SwapPolicy = wearable
#
# The columns have the following meaning: 
# time IsMoving[mean] IsMoving[sum] SmartphoneCurrentCapacity[mean] WearableCurrentCapacity[mean] SmartphoneCharging[mean] SmartphoneCharging[sum] WearableCharging[mean] WearableCharging[sum] SmartphoneComponentsTime[mean] SmartphoneComponentsTime[sum] WearableComponentsTime[mean] WearableComponentsTime[sum] CloudComponentsTime[mean] CloudComponentsTime[sum] TraveledDistance[mean] TraveledDistance[sum] TraveledDistance[min] TraveledDistance[max] TraveledDistanceLastTenMinutes[mean] TraveledDistanceLastTenMinutes[sum] TraveledDistanceLastTenMinutes[min] TraveledDistanceLastTenMinutes[max] CloudPower[mean] CloudPower[sum] SmartphonePower[mean] SmartphonePower[sum] WearablePower[mean] WearablePower[sum] CloudCost[sum] CloudCostPerHour[sum] CloudInstance[sum] PercentageSensorInWearable BehaviorOffloadedInCloud 
0.0 1.0 300.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN NaN NaN 0.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 0.0 0.0 1.0 0.0 0.0
8.347485605497695E-5 1.0 300.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN NaN NaN 0.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 0.0 0.0 1.0 0.0 0.0
60.000083474856055 0.019999999999999987 6.0 3636.554040661424 244.94723402177317 0.9 270.0 0.8800000000000001 264.0 113.25876864337722 33977.630593013164 59.494517779348065 17848.355333804408 1725.6079736608958 1725.6079736608958 1.9800115499837043 594.003464995111 0.0 82.05233413339423 1.9800115499837043 594.003464995111 0.0 82.05233413339423 1432.6595335068205 1432.6595335068205 0.8236144082477495 24.708432247432484 0.267087353480181 9.61514472528651 0.40419555555555603 0.40419555555555603 7.0 100.0 10.0
120.00008347485605 0.023333333333333317 7.0 3679.4531466127337 248.61964910458198 0.8666666666666666 260.0 0.8433333333333333 253.0 226.4554353100439 67936.63059301315 119.49451777934806 35848.3553338044 3766.607973660896 3766.607973660896 3.639605847368577 1091.8817542105737 0.0 164.28249968372177 3.639605847368577 1091.8817542105737 0.0 164.28249968372177 1921.1133190536543 1921.1133190536543 0.8449554595712407 33.798218382849626 0.2686059762189227 12.62448088228937 0.8780800000000003 0.8780800000000003 9.0 100.0 13.333333333333334
180.00008347485607 0.036666666666666695 11.0 3748.392587296477 254.4222540120701 0.8400000000000001 252.0 0.7933333333333333 238.0 337.68210197671056 101304.6305930132 179.49451777934806 53848.355333804415 6397.607973660896 6397.607973660896 5.613718066646782 1684.115419994034 0.0 247.41694012700802 5.613718066646782 1684.115419994034 0.0 247.41694012700802 2306.5891316337647 2306.5891316337647 0.8888950956762915 42.66696459246198 0.26883939311872346 16.66804237336086 1.4803911111111099 1.4803911111111099 11.0 100.0 16.0
240.00008347485607 0.059999999999999956 18.0 3839.496687689168 261.9404714482562 0.77 231.0 0.7166666666666666 215.0 446.2554353100439 133876.6305930132 239.49451777934806 71848.35533380446 9824.607973660895 9824.607973660895 8.996119384987873 2698.8358154963626 0.0 332.02315287118034 8.996119384987873 2698.8358154963626 0.0 332.02315287118034 3305.7193534524254 3305.7193534524254 0.8782055925117203 60.59618588330869 0.2677724714281793 22.760660071395247 2.2479644444444444 2.2479644444444444 16.0 100.0 23.0
300.00008347485607 0.10666666666666669 32.0 3945.944630309042 270.1936201170162 0.6933333333333334 208.0 0.6066666666666668 182.0 550.4754353100438 165142.63059301308 299.4945177793481 89848.3553338044 14552.607973660895 14552.607973660895 15.118426552959015 4535.527965887702 0.0 415.8742182651151 15.118426552959015 4535.527965887702 0.0 415.8742182651151 4394.1498691363 4394.1498691363 0.8493215215185721 78.13757997970865 0.2693630694462534 31.78484219465792 3.301262222222221 3.301262222222221 20.0 100.0 30.666666666666664
360.00008347485607 0.1866666666666667 56.0 4060.5606070429335 278.6426633300185 0.6133333333333333 184.0 0.5033333333333333 151.0 649.5954353100439 194878.63059301308 359.4945177793481 107848.35533380443 20813.607973660895 20813.607973660895 26.331791974411427 7899.537592323429 0.0 500.29947211776425 26.331791974411427 7899.537592323429 0.0 500.29947211776425 5540.430046614406 5540.430046614406 0.8258637039779755 95.8001896614451 0.26770659382205936 39.88828247948684 4.693048888888887 4.693048888888887 26.0 100.0 38.666666666666664
420.00008347485607 0.34333333333333327 103.0 4174.315243807949 286.0224044446547 0.49666666666666665 149.0 0.3533333333333333 106.0 742.6654353100439 222799.63059301305 419.4945177793481 125848.3553338044 28890.607973660895 28890.607973660895 46.29761456044267 13889.284368132807 0.0 581.1305611620459 46.29761456044267 13889.284368132807 0.0 581.1305611620459 7218.836616444376 7218.836616444376 0.8245806673380205 124.51168076804107 0.26641179002330445 51.683887264521054 6.466133333333333 6.466133333333333 33.0 100.0 50.33333333333333
480.00008347485607 0.5066666666666669 152.0 4274.8476932123185 291.03718510376564 0.3799999999999996 114.0 0.21666666666666662 65.0 828.4321019767106 248529.63059301305 479.4945177793481 143848.35533380444 39156.607973660895 39156.607973660895 79.44580671229858 23833.74201368956 0.0 664.2575839616042 79.44580671229858 23833.74201368956 0.0 664.2575839616042 8888.076909616979 8888.076909616979 0.858274206100196 159.63900233463653 0.2690012469224249 63.215293026769814 8.714097777777766 8.714097777777766 41.0 100.0 62.0
