#####################################################################
# Alchemist log file - simulation started at: 2024-05-14T16:00+0000 #
#####################################################################
#
# Seed = 1.0, DeviceCount = 300, MinThreshold = 40.0, MaxThreshold = 60.0, BehaviorInstructions = 490500000, SwapPolicy = hybrid
#
# The columns have the following meaning: 
# time IsMoving[mean] IsMoving[sum] SmartphoneCurrentCapacity[mean] WearableCurrentCapacity[mean] SmartphoneCharging[mean] SmartphoneCharging[sum] WearableCharging[mean] WearableCharging[sum] SmartphoneComponentsTime[mean] SmartphoneComponentsTime[sum] WearableComponentsTime[mean] WearableComponentsTime[sum] CloudComponentsTime[mean] CloudComponentsTime[sum] 
0.0 1.0 300.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0
0.0020252263658462333 1.0 300.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0
60.002025226365845 1.0 300.0 2271.944006128771 150.8356352861257 0.0 0.0 0.0 0.0 153.54714581845093 46064.143745535286 1.5904930972639877 477.14792917919715 6999.550086519378 6999.550086519378
120.00202522636584 1.0 300.0 2261.203942960057 150.8138169685308 0.0 0.0 0.0 0.0 308.53714581845094 92561.14374553529 3.0004930972639965 900.1479291791973 14079.550086519379 14079.550086519379
180.00202522636584 1.0 300.0 2250.4635183961445 150.79220042320603 0.0 0.0 0.0 0.0 463.53714581845094 139061.1437455354 4.400493097263999 1320.1479291791973 21159.55008651938 21159.55008651938
240.00202522636584 1.0 300.0 2239.734565547308 150.77058309322348 0.0 0.0 0.0 0.0 618.4838124851176 185545.14374553537 5.800493097264005 1740.1479291791973 28255.55008651938 28255.55008651938
300.00202522636584 1.0 300.0 2229.0406588487044 150.7502908909256 0.0 0.0 0.0 0.0 773.3571458184509 232007.14374553534 7.1104930972639835 2133.147929179197 35400.550086519375 35400.550086519375
360.00202522636584 1.0 300.0 2218.4395062519848 150.73172635795893 0.0 0.0 0.0 0.0 927.9138124851177 278374.14374553517 8.310493097263954 2493.147929179197 42671.550086519375 42671.550086519375
420.00202522636584 1.0 300.0 2207.9374668662153 150.713160642151 0.0 0.0 0.0 0.0 1082.0404791517842 324612.1437455352 9.510493097263945 2853.147929179197 50073.550086519375 50073.550086519375
480.00202522636584 1.0 300.0 2197.5050262317236 150.69459571964484 0.0 0.0 0.0 0.0 1235.8604791517844 370758.143745535 10.710493097264017 3213.147929179197 57566.550086519375 57566.550086519375
540.0020252263658 1.0 300.0 2187.0779035592836 150.67603095780788 0.0 0.0 0.0 0.0 1389.6604791517843 416898.1437455347 11.910493097264018 3573.1479291791975 65066.550086519375 65066.550086519375
