#####################################################################
# Alchemist log file - simulation started at: 2024-05-14T15:54+0000 #
#####################################################################
#
# Seed = 1.0, DeviceCount = 300, MinThreshold = 40.0, MaxThreshold = 60.0, BehaviorInstructions = 290500000, SwapPolicy = smartphone
#
# The columns have the following meaning: 
# time IsMoving[mean] IsMoving[sum] SmartphoneCurrentCapacity[mean] WearableCurrentCapacity[mean] SmartphoneCharging[mean] SmartphoneCharging[sum] WearableCharging[mean] WearableCharging[sum] SmartphoneComponentsTime[mean] SmartphoneComponentsTime[sum] WearableComponentsTime[mean] WearableComponentsTime[sum] CloudComponentsTime[mean] CloudComponentsTime[sum] 
0.0 1.0 300.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0
0.0020252263658462333 1.0 300.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0
60.002025226365845 1.0 300.0 2275.7269674680874 150.87621464178133 0.0 0.0 0.0 0.0 154.5554590315741 46366.637709472234 0.5955132174741686 178.65396524224997 6995.550086519378 6995.550086519378
120.00202522636584 1.0 300.0 2268.33844750925 150.86680983659997 0.0 0.0 0.0 0.0 310.35545903157407 93106.63770947226 1.195513217474163 358.65396524224997 14075.550086519379 14075.550086519379
180.00202522636584 1.0 300.0 2260.9498747971893 150.85740330348517 0.0 0.0 0.0 0.0 466.1554590315741 139846.63770947236 1.7955132174741593 538.65396524225 21155.55008651938 21155.55008651938
240.00202522636584 1.0 300.0 2253.561419633538 150.84799598571266 0.0 0.0 0.0 0.0 621.9554590315742 186586.63770947227 2.3955132174741713 718.65396524225 28235.55008651938 28235.55008651938
300.00202522636584 1.0 300.0 2246.172926515181 150.83859104430204 0.0 0.0 0.0 0.0 777.7554590315741 233326.63770947224 2.995513217474166 898.65396524225 35315.550086519375 35315.550086519375
360.00202522636584 1.0 300.0 2238.792057097474 150.82918402049287 0.0 0.0 0.0 0.0 933.4954590315741 280048.6377094721 3.5955132174741755 1078.65396524225 42413.550086519375 42413.550086519375
420.00202522636584 1.0 300.0 2231.4304181746675 150.81977581384243 0.0 0.0 0.0 0.0 1089.0954590315741 326728.6377094722 4.195513217474162 1258.65396524225 49553.550086519375 49553.550086519375
480.00202522636584 1.0 300.0 2224.0866712130155 150.8103684004938 0.0 0.0 0.0 0.0 1244.5554590315742 373366.6377094721 4.795513217474147 1438.65396524225 56734.550086519375 56734.550086519375
540.0020252263658 1.0 300.0 2216.785084034402 150.80096114781435 0.0 0.0 0.0 0.0 1399.705459031574 419911.6377094718 5.395513217474141 1618.65396524225 64009.550086519375 64009.550086519375
