#####################################################################
# Alchemist log file - simulation started at: 2024-05-15T20:27+0000 #
#####################################################################
#
# Seed = 1.0, DeviceCount = 100, Thresholds = [40.0, 80.0], BehaviorInstructions = 890500000, SwapPolicy = hybrid
#
# The columns have the following meaning: 
# time IsMoving[mean] IsMoving[sum] SmartphoneCurrentCapacity[mean] WearableCurrentCapacity[mean] SmartphoneCharging[mean] SmartphoneCharging[sum] WearableCharging[mean] WearableCharging[sum] SmartphoneComponentsTime[mean] SmartphoneComponentsTime[sum] WearableComponentsTime[mean] WearableComponentsTime[sum] CloudComponentsTime[mean] CloudComponentsTime[sum] TraveledDistance[mean] TraveledDistance[sum] TraveledDistance[min] TraveledDistance[max] CloudPower[mean] CloudPower[sum] SmartphonePower[mean] SmartphonePower[sum] WearablePower[mean] WearablePower[sum] CloudCost[sum] PercentageSensorInWearable BehaviorOffloadedInCloud 
9360.021635061115 0.99 99.0 1400.1712707802228 166.65297696964214 0.009999999999999995 1.0 0.0 0.0 19615.808431839476 1961580.843183947 1200.6961774462634 120069.61774462652 726149.6168871569 726149.6168871569 12596.347093898708 1259634.7093898712 10302.417079605138 13055.23250233755 2.325290315870341 2.325290315870341 2.0652527790049606E-4 0.020652527790049616 8.392811465651528E-6 2.601771554351974E-4 732.2400624958609 54.83870967741935 94.0
9420.021635061115 0.99 99.0 1396.4412918009493 166.5003994955939 0.009999999999999995 1.0 0.0 0.0 19729.208431839477 1972920.843183947 1210.8961774462648 121089.61774462652 731789.6168871569 731789.6168871569 12679.105415263848 1267910.5415263851 10386.918300738722 13138.768900062913 2.326052945630775 2.326052945630775 2.0653147001508957E-4 0.02065314700150895 8.389537139043285E-6 2.600756513103419E-4 737.9147291625272 54.83870967741935 94.0
9480.021635061115 0.99 99.0 1392.7113237120607 166.3478217764349 0.009999999999999995 1.0 0.0 0.0 19842.608431839475 1984260.843183947 1221.0961774462664 122109.61774462652 737429.6168871569 737429.6168871569 12760.867973683404 1276086.797368341 10471.484588780973 13221.738367712784 2.325266371763533 2.325266371763533 2.065453783298784E-4 0.02065453783298783 8.391695623452767E-6 2.601425643270357E-4 743.5893958291936 54.83870967741935 94.0
9540.021635061115 0.98 98.0 1433.7430864872874 166.20043200901145 0.009999999999999995 1.0 0.032258064516129045 1.0 19956.588431839475 1995658.843183947 1231.2961774462656 123129.61774462652 743011.6168871569 743011.6168871569 12843.396229387636 1284339.6229387638 10556.482273918518 13305.157578460172 2.301346709907271 2.301346709907271 2.2016353557378275E-4 0.022016353557378264 8.390249336788974E-6 2.6009772944045816E-4 749.2063202736406 54.83870967741935 93.0
9600.021635061115 0.99 99.0 1429.7658479854479 175.92315165665636 0.009999999999999995 1.0 0.0 0.0 20070.588431839475 2007058.843183947 1241.496177446264 124149.61774462652 748591.6168871569 748591.6168871569 12925.785198916712 1292578.519891671 10641.893148681325 13388.572209324922 2.3006454029549994 2.3006454029549994 2.2013334644762456E-4 0.022013334644762447 8.393046732311576E-6 2.6018444870165884E-4 754.8212536069766 54.83870967741935 93.0
9660.021635061115 0.99 99.0 1425.7885395132103 175.77057208586655 0.009999999999999995 1.0 0.0 0.0 20184.588431839475 2018458.843183947 1251.6961774462634 125169.61774462652 754171.6168871569 754171.6168871569 13008.642508248922 1300864.250824892 10727.832139414293 13474.986245441127 2.3010426838128017 2.3010426838128017 2.2012540095784158E-4 0.022012540095784162 8.392688141841417E-6 2.6017333239708397E-4 760.4361869403126 54.83870967741935 93.0
9720.021635061115 0.99 99.0 1421.8098157448176 175.61889265042427 0.009999999999999995 1.0 0.0 0.0 20298.658431839474 2029865.843183947 1261.8261774462665 126182.61774462652 759751.6168871569 759751.6168871569 13091.164844661895 1309116.484466189 10814.220365905405 13561.749227710428 2.3019786429717835 2.3019786429717835 2.2089796766176648E-4 0.02208979676617665 7.899168872253842E-6 2.448742350398692E-4 766.0511202736486 51.61290322580645 93.0
9780.021635061115 0.99 99.0 1417.8186060805222 175.4752802821667 0.009999999999999995 1.0 0.0 0.0 20413.258431839477 2041325.8431839466 1271.4261774462657 127142.61774462652 765331.6168871569 765331.6168871569 13173.008523181661 1317300.8523181658 10899.175215700623 13647.431178460976 2.3021532686975172 2.3021532686975172 2.208876023200056E-4 0.022088760232000567 7.899496457737252E-6 2.4488439018985483E-4 771.6660536069846 51.61290322580645 93.0
9840.021635061115 0.99 99.0 1413.8274391748334 175.3316593034497 0.009999999999999995 1.0 0.0 0.0 20527.858431839475 2052785.8431839466 1281.0261774462647 128102.61774462652 770911.6168871569 770911.6168871569 13254.43560219982 1325443.560219982 10983.970447031777 13685.322079442045 2.301384596197807 2.301384596197807 2.20916918505128E-4 0.022091691850512796 7.901828772123521E-6 2.4495669193582917E-4 777.2809869403206 51.61290322580645 93.0
9900.021635061115 0.99 99.0 1409.8362696209324 175.18804043797212 0.009999999999999995 1.0 0.0 0.0 20642.458431839477 2064245.8431839466 1290.626177446267 129062.61774462652 776491.6168871569 776491.6168871569 13337.016607894113 1333701.6607894117 11069.037569612754 13764.524958948232 2.3015437652737165 2.3015437652737165 2.2092563067336321E-4 0.02209256306733632 7.89754533604655E-6 2.448239054174431E-4 782.8959202736567 51.61290322580645 93.0
