#####################################################################
# Alchemist log file - simulation started at: 2024-05-14T15:55+0000 #
#####################################################################
#
# Seed = 1.0, DeviceCount = 300, MinThreshold = 40.0, MaxThreshold = 60.0, BehaviorInstructions = 290500000, SwapPolicy = hybrid
#
# The columns have the following meaning: 
# time IsMoving[mean] IsMoving[sum] SmartphoneCurrentCapacity[mean] WearableCurrentCapacity[mean] SmartphoneCharging[mean] SmartphoneCharging[sum] WearableCharging[mean] WearableCharging[sum] SmartphoneComponentsTime[mean] SmartphoneComponentsTime[sum] WearableComponentsTime[mean] WearableComponentsTime[sum] CloudComponentsTime[mean] CloudComponentsTime[sum] 
0.0 1.0 300.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0
0.0020252263658462333 1.0 300.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0
60.002025226365845 1.0 300.0 2275.788512824165 150.8356352861257 0.0 0.0 0.0 0.0 153.56047915178428 46068.143745535286 1.5904930972639877 477.14792917919715 6995.550086519378 6995.550086519378
120.00202522636584 1.0 300.0 2268.4188200258213 150.8138169685308 0.0 0.0 0.0 0.0 308.55047915178426 92565.14374553529 3.0004930972639965 900.1479291791973 14075.550086519379 14075.550086519379
180.00202522636584 1.0 300.0 2261.048765832279 150.79220042320603 0.0 0.0 0.0 0.0 463.55047915178426 139065.1437455354 4.400493097263999 1320.1479291791973 21155.55008651938 21155.55008651938
240.00202522636584 1.0 300.0 2253.6788291871467 150.77058309322348 0.0 0.0 0.0 0.0 618.5504791517843 185565.14374553537 5.800493097264005 1740.1479291791973 28235.55008651938 28235.55008651938
300.00202522636584 1.0 300.0 2246.3068484144687 150.7502908909256 0.0 0.0 0.0 0.0 773.6404791517842 232092.14374553534 7.1104930972639835 2133.147929179197 35315.550086519375 35315.550086519375
360.00202522636584 1.0 300.0 2238.9398678856505 150.73172635795893 0.0 0.0 0.0 0.0 928.7804791517843 278634.14374553517 8.310493097263954 2493.147929179197 42413.550086519375 42413.550086519375
420.00202522636584 1.0 300.0 2231.592117851733 150.713160642151 0.0 0.0 0.0 0.0 1083.7804791517842 325134.1437455352 9.510493097263945 2853.147929179197 49553.550086519375 49553.550086519375
480.00202522636584 1.0 300.0 2224.2622597789696 150.69459571964484 0.0 0.0 0.0 0.0 1238.6404791517843 371592.143745535 10.710493097264017 3213.147929179197 56734.550086519375 56734.550086519375
540.0020252263658 1.0 300.0 2216.9745614892454 150.67603095780788 0.0 0.0 0.0 0.0 1393.1904791517843 417957.1437455347 11.910493097264018 3573.1479291791975 64009.550086519375 64009.550086519375
