#####################################################################
# Alchemist log file - simulation started at: 2024-05-16T21:19+0000 #
#####################################################################
#
# Seed = 0.0, DeviceCount = 100, Thresholds = [20.0, 100.0], SwapPolicy = wearable
#
# The columns have the following meaning: 
# time IsMoving[mean] IsMoving[sum] SmartphoneCurrentCapacity[mean] WearableCurrentCapacity[mean] SmartphoneCharging[mean] SmartphoneCharging[sum] WearableCharging[mean] WearableCharging[sum] SmartphoneComponentsTime[mean] SmartphoneComponentsTime[sum] WearableComponentsTime[mean] WearableComponentsTime[sum] CloudComponentsTime[mean] CloudComponentsTime[sum] TraveledDistance[mean] TraveledDistance[sum] TraveledDistance[min] TraveledDistance[max] TraveledDistanceLastTenMinutes[mean] TraveledDistanceLastTenMinutes[sum] TraveledDistanceLastTenMinutes[min] TraveledDistanceLastTenMinutes[max] CloudPower[mean] CloudPower[sum] SmartphonePower[mean] SmartphonePower[sum] WearablePower[mean] WearablePower[sum] CloudCost[sum] CloudCostPerHour[sum] CloudInstance[sum] PercentageSensorInWearable BehaviorOffloadedInCloud 
0.0 1.0 100.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN NaN NaN 0.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 0.0 0.0 1.0 0.0 0.0
0.0011337332612453288 1.0 100.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN NaN NaN 0.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 0.0 0.0 1.0 0.0 0.0
60.00113373326124 0.009999999999999993 1.0 3609.713840714031 247.9837084335711 0.9099999999999999 91.0 0.84 84.0 118.93878799932526 11893.878799932529 59.46939399966263 5946.939399966264 0.0 0.0 1.3504545942275608 135.04545942275598 0.0 83.25977364864494 1.3504545942275608 135.04545942275598 0.0 83.25977364864494 7.238451351401944 7.238451351401944 3.4109015156972995 30.698113641275693 0.27101685718962615 4.336269715034018 0.05873777777777776 0.05873777777777776 1.0 100.0 0.0
120.00113373326124 0.009999999999999993 1.0 3653.058997333306 251.33073087361888 0.9099999999999999 91.0 0.78 78.0 238.93878799932526 23893.878799932518 119.46939399966263 11946.939399966259 0.0 0.0 2.230172666656324 223.0172666656325 0.0 171.23158089152147 2.230172666656324 223.0172666656325 0.0 171.23158089152147 10.047975714524316 10.047975714524316 3.543200816117266 31.888807345055394 0.2681322706969189 5.898909955332217 0.11847111111111107 0.11847111111111107 1.0 100.0 0.0
180.00113373326124 0.019999999999999993 2.0 3726.189988497423 256.6483447195033 0.9 90.0 0.72 72.0 358.93878799932526 35893.87879993253 179.46939399966263 17946.939399966264 0.0 0.0 3.1049333948402027 310.49333948402017 0.0 258.70765370990927 3.1049333948402027 310.49333948402017 0.0 258.70765370990927 8.75247950020032 8.75247950020032 3.5444138746448934 35.444138746448935 0.2582649368212732 7.231418230995651 0.1782044444444444 0.1782044444444444 1.0 100.0 0.0
240.00113373326124 0.03999999999999999 4.0 3822.943795286171 263.5578495675291 0.8400000000000001 84.0 0.6599999999999999 66.0 478.93878799932526 47893.87879993252 239.46939399966263 23946.93939996626 0.0 0.0 5.489391599496541 548.939159949654 0.0 342.6160428855302 5.489391599496541 548.939159949654 0.0 342.6160428855302 12.385265641969754 12.385265641969754 3.4057599450527913 54.49215912084466 0.274363829428255 9.328370200560672 0.2379377777777777 0.2379377777777777 1.0 100.0 0.0
300.0011337332612 0.10999999999999999 11.0 3937.14282862112 271.4887628960244 0.72 72.0 0.5599999999999999 56.0 598.9387879993253 59893.87879993252 299.46939399966266 29946.93939996626 0.0 0.0 10.816746480325865 1081.6746480325864 0.0 427.0098816948715 10.816746480325865 1081.6746480325864 0.0 427.0098816948715 2.446471802169697 2.446471802169697 3.5015530934516366 98.04348661664581 0.2616353250493128 11.511954302169766 0.29767111111111233 0.29767111111111233 1.0 100.0 0.0
360.0011337332612 0.18000000000000002 18.0 4053.147169560545 278.64814735802287 0.6 60.0 0.4 40.0 718.9387879993253 71893.87879993251 359.46939399966266 35946.93939996626 0.0 0.0 22.374089793279744 2237.408979327974 0.0 510.6364774652245 22.374089793279744 2237.408979327974 0.0 510.6364774652245 2.55883146541246 2.55883146541246 3.470852487540695 138.83409950162778 0.2661122381860646 15.96673429116388 0.3574044444444473 0.3574044444444473 1.0 100.0 0.0
420.0011337332612 0.32999999999999996 33.0 4152.7753241732225 284.6348724920128 0.47000000000000003 47.0 0.32999999999999996 33.0 838.9387879993253 83893.87879993253 419.46939399966266 41946.939399966264 0.0 0.0 44.25843169246458 4425.843169246457 0.0 595.1482027276483 44.25843169246458 4425.843169246457 0.0 595.1482027276483 14.988283823008011 14.988283823008011 3.502909605028724 185.65420906652236 0.27012894258651654 18.098639153296606 0.41713777777778227 0.41713777777778227 1.0 100.0 0.0
480.0011337332612 0.53 53.0 4248.113857626935 289.00273870637085 0.38999999999999996 39.0 0.15000000000000002 15.0 958.9387879993253 95893.87879993253 479.46939399966266 47946.939399966264 0.0 0.0 77.71148698500177 7771.148698500177 0.0 680.2154766425994 77.71148698500177 7771.148698500177 0.0 680.2154766425994 0.7986320624306704 0.7986320624306704 3.3921004099604875 206.9181250075898 0.26694190912132926 22.690062275312986 0.47687111111111724 0.47687111111111724 1.0 100.0 0.0
