#####################################################################
# Alchemist log file - simulation started at: 2024-05-14T19:49+0000 #
#####################################################################
#
# Seed = 0.0, DeviceCount = 300, MinThreshold = 101.0, BehaviorInstructions = 290500000
#
# The columns have the following meaning: 
# time IsMoving[mean] IsMoving[sum] SmartphoneCurrentCapacity[mean] WearableCurrentCapacity[mean] SmartphoneCharging[mean] SmartphoneCharging[sum] WearableCharging[mean] WearableCharging[sum] SmartphoneComponentsTime[mean] SmartphoneComponentsTime[sum] WearableComponentsTime[mean] WearableComponentsTime[sum] CloudComponentsTime[mean] CloudComponentsTime[sum] 
0.0 NaN 0.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0
0.0011337332612453288 1.0 1.0 1556.1825999922723 NaN 0.0 0.0 NaN 0.0 0.0022674665224906576 0.0022674665224906576 0.0 0.0 NaN 0.0
60.00113373326124 0.9966666666666667 299.0 2201.3780070557664 155.0473212618254 0.0 0.0 0.0 0.0 117.40897792780326 35222.69337834097 1.5856311750647036 475.68935251940945 17819.12394702575 17819.12394702575
120.00113373326124 0.9966666666666667 299.0 2198.9164337537363 155.02264911332503 0.003333333333333328 1.0 0.0 0.0 235.80897792780326 70742.69337834092 3.1856311750646906 955.6893525194095 35819.12394702575 35819.12394702575
180.00113373326124 0.9966666666666667 299.0 2196.4548547906957 154.99797923296015 0.003333333333333328 1.0 0.0 0.0 354.20897792780323 106262.69337834095 4.7856311750646805 1435.6893525194093 53819.12394702575 53819.12394702575
240.00113373326124 0.9966666666666667 299.0 2193.9933084326167 154.97331016898715 0.003333333333333328 1.0 0.0 0.0 472.60897792780327 141782.69337834103 6.385631175064728 1915.6893525194093 71819.12394702574 71819.12394702574
300.0011337332612 0.9966666666666667 299.0 2191.531740425616 154.948639478684 0.003333333333333328 1.0 0.0 0.0 591.0089779278032 177302.69337834106 7.985631175064676 2395.689352519409 89819.12394702576 89819.12394702576
360.0011337332612 0.9966666666666667 299.0 2189.0701779208866 154.92396751302255 0.003333333333333328 1.0 0.0 0.0 709.4089779278032 212822.69337834118 9.585631175064705 2875.68935251941 107819.12394702576 107819.12394702576
420.0011337332612 0.9966666666666667 299.0 2186.608687120741 154.899297572093 0.003333333333333328 1.0 0.0 0.0 827.8089779278032 248342.69337834124 11.18563117506473 3355.68935251941 125819.12394702576 125819.12394702576
480.0011337332612 0.9966666666666667 299.0 2184.1471259179534 154.8746269673098 0.003333333333333328 1.0 0.0 0.0 946.2089779278033 283862.6933783412 12.785631175064674 3835.68935251941 143819.12394702574 143819.12394702574
540.0011337332612 0.9966666666666667 299.0 2181.6855640292088 154.84995927243185 0.003333333333333328 1.0 0.0 0.0 1064.6089779278034 319382.69337834115 14.38563117506474 4315.689352519409 161819.12394702574 161819.12394702574
600.0011337332612 0.9966666666666667 299.0 2179.2239983986233 154.82529096290753 0.003333333333333328 1.0 0.0 0.0 1183.0089779278032 354902.69337834103 15.985631175064741 4795.689352519409 179819.12394702574 179819.12394702574
660.0011337332612 0.9966666666666667 299.0 2176.764865210444 154.7990447283425 0.003333333333333328 1.0 0.0 0.0 1301.3023112611365 390390.6933783409 17.69229784173133 5307.689352519409 197819.12394702574 197819.12394702574
