#####################################################################
# Alchemist log file - simulation started at: 2024-05-21T17:09+0000 #
#####################################################################
#
# Seed = 0.0, Thresholds = [10.0, 100.0], SwapPolicy = smartphone
#
# The columns have the following meaning: 
# time IsMoving[mean] IsMoving[sum] SmartphoneCurrentCapacity[mean] WearableCurrentCapacity[mean] SmartphoneCharging[mean] SmartphoneCharging[sum] WearableCharging[mean] WearableCharging[sum] SmartphoneComponentsTime[mean] SmartphoneComponentsTime[sum] WearableComponentsTime[mean] WearableComponentsTime[sum] CloudComponentsTime[mean] CloudComponentsTime[sum] TraveledDistance[mean] TraveledDistance[sum] TraveledDistance[min] TraveledDistance[max] CloudPower[mean] CloudPower[sum] SmartphonePower[mean] SmartphonePower[sum] WearablePower[mean] WearablePower[sum] CloudCost[sum] CloudInstance[sum] SmartphoneRechargeTime[mean] WearableRechargeTime[mean] PercentageSensorInWearable BehaviorOffloadedInCloud 
0.0 1.0 100.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 0.0 1.0 NaN NaN 0.0 0.0
0.0011337332612453288 1.0 100.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN 0.0 NaN NaN NaN 0.0 NaN 0.0 NaN 0.0 0.0 1.0 NaN NaN 0.0 0.0
60.00113373326124 0.76 76.0 3691.438153504912 245.17656836789178 0.24 24.0 0.24 24.0 178.40818199898789 17840.818199898793 0.0 0.0 0.0 0.0 61.64972256141592 6164.972256141591 0.0 86.92486473023845 14.46036288741253 14.46036288741253 2.1643773711123986 164.49268020454227 0.005636000254908423 0.42833601937304033 0.05873777777777776 1.0 14.399999999999999 14.399999999999999 0.0 0.0
120.00113373326124 0.76 76.0 3690.562395229366 245.7809507884152 0.24 24.0 0.24 24.0 358.40818199898786 35840.8181998988 0.0 0.0 0.0 0.0 122.20683772567298 12220.683772567294 0.0 175.96257160447163 15.104458085808874 15.104458085808874 2.115681612422228 160.7918025440893 0.00566929880751983 0.43086670937150695 0.11847111111111107 1.0 28.799999999999997 28.799999999999997 0.0 0.0
180.00113373326124 0.76 76.0 3689.4642418785897 246.36580878756433 0.24 24.0 0.24 24.0 538.4081819989879 53840.81819989879 0.0 0.0 0.0 0.0 178.38791305098306 17838.791305098308 0.0 262.6690821188453 1.1145996581077933 1.1145996581077933 2.1268745717787163 161.64246745518247 0.005790851791207457 0.44010473613176654 0.1782044444444444 1.0 43.20000000000001 43.20000000000001 0.0 0.0
240.00113373326124 0.77 77.0 3687.9384783944993 246.91543297908677 0.23 23.0 0.23 23.0 718.4081819989879 71840.81819989877 0.0 0.0 0.0 0.0 232.4830969327701 23248.309693277002 0.0 351.3055181765764 9.5222047709041 9.5222047709041 2.1631473266209333 166.5623441498119 0.005669855776434362 0.43657889478544576 0.2379377777777777 1.0 57.21999999999999 57.21999999999999 0.0 0.0
300.0011337332612 0.77 77.0 3685.924322676407 247.43381198899945 0.23 23.0 0.23 23.0 898.4081819989879 89840.81819989877 0.0 0.0 0.0 0.0 282.22113878912523 28222.113878912514 0.0 440.0561269414587 3.4458538200323385 3.4458538200323385 2.155040579491436 165.9381246208405 0.005701204081697431 0.4389927142907022 0.29767111111111233 1.0 71.02000000000001 71.02000000000001 0.0 0.0
360.0011337332612 0.77 77.0 3683.65172256124 247.93013204063263 0.23 23.0 0.23 23.0 1078.4081819989879 107840.8181998988 0.0 0.0 0.0 0.0 328.2861859887361 32828.618598873596 0.0 529.0961207314465 6.723525657219731 6.723525657219731 2.136524170554596 164.51236113270386 0.004630785664196471 0.35657049614312836 0.3574044444444473 1.0 84.82000000000001 84.82000000000001 0.0 0.0
420.0011337332612 0.77 77.0 3681.3730712747874 248.38171831404298 0.23 23.0 0.23 23.0 1258.4081819989879 125840.8181998988 0.0 0.0 0.0 0.0 373.88168703404483 37388.1687034045 0.0 616.771247772929 13.491276904769386 13.491276904769386 2.1603557479345494 166.34739259096034 0.0058599293576730525 0.451214560540825 0.41713777777778227 1.0 98.62 98.62 0.0 0.0
480.0011337332612 0.77 77.0 3679.083385819158 248.81126967699385 0.23 23.0 0.23 23.0 1438.4081819989879 143840.81819989881 0.0 0.0 0.0 0.0 418.83039011914224 41883.039011914225 0.0 703.4000817984772 1.5852136657319273 1.5852136657319273 2.1828679453012936 168.08083178819956 0.00539966263030582 0.4157740225335483 0.47687111111111724 1.0 112.42 112.42 0.0 0.0
