#####################################################################
# Alchemist log file - simulation started at: 2024-05-14T15:40+0000 #
#####################################################################
#
# Seed = 1.0, DeviceCount = 100, MinThreshold = 20.0, MaxThreshold = 60.0, BehaviorInstructions = 290500000, SwapPolicy = wearable
#
# The columns have the following meaning: 
# time IsMoving[mean] IsMoving[sum] SmartphoneCurrentCapacity[mean] WearableCurrentCapacity[mean] SmartphoneCharging[mean] SmartphoneCharging[sum] WearableCharging[mean] WearableCharging[sum] SmartphoneComponentsTime[mean] SmartphoneComponentsTime[sum] WearableComponentsTime[mean] WearableComponentsTime[sum] CloudComponentsTime[mean] CloudComponentsTime[sum] 
31620.005898358173 1.0 100.0 1668.016574085306 42.634101901874295 0.0 0.0 0.0 0.0 69467.00039651616 6946700.039651615 5886.046019611615 588604.6019611611 1950511.199213311 1950511.199213311
31680.005898358173 1.0 100.0 1661.9226868202952 42.553209485702645 0.0 0.0 0.0 0.0 69609.20039651617 6960920.039651615 5891.4460196116115 589144.6019611611 1953751.199213311 1953751.199213311
31740.005898358173 0.99 99.0 1655.8354804786782 42.47230761285127 0.009999999999999995 1.0 0.0 0.0 69751.40039651617 6975140.039651615 5896.846019611607 589684.6019611611 1956991.199213311 1956991.199213311
31800.005898358173 0.99 99.0 1649.7733820079438 42.39140838299353 0.009999999999999995 1.0 0.0 0.0 69893.54039651617 6989354.039651615 5902.246019611615 590224.6019611611 1960236.199213311 1960236.199213311
31860.005898358173 0.99 99.0 1643.78519060259 42.3105103788094 0.009999999999999995 1.0 0.0 0.0 70035.14039651617 7003514.039651615 5907.646019611606 590764.6019611611 1963536.199213311 1963536.199213311
31920.005898358173 0.98 98.0 1637.8009760475534 42.229613886369286 0.01999999999999999 2.0 0.0 0.0 70176.74039651616 7017674.039651615 5913.046019611615 591304.6019611611 1966836.199213311 1966836.199213311
31980.005898358173 0.98 98.0 1631.824009634431 42.14872010024101 0.01999999999999999 2.0 0.0 0.0 70318.34039651617 7031834.039651615 5918.4460196116115 591844.6019611611 1970136.199213311 1970136.199213311
32040.005898358173 0.97 97.0 1625.8621282969193 42.06782464221989 0.029999999999999978 3.0 0.0 0.0 70459.94039651616 7045994.039651615 5923.846019611607 592384.6019611611 1973436.199213311 1973436.199213311
32100.005898358173 0.97 97.0 1619.9196127032276 41.98693328770049 0.029999999999999978 3.0 0.0 0.0 70601.46039651617 7060146.039651615 5929.246019611615 592924.6019611611 1976744.199213311 1976744.199213311
32160.005898358173 0.97 97.0 1614.0484109584715 41.90603407441307 0.029999999999999978 3.0 0.0 0.0 70742.46039651617 7074246.039651615 5934.646019611606 593464.6019611611 1980104.199213311 1980104.199213311
32220.005898358173 0.96 96.0 1608.193899906697 41.82513295418541 0.039999999999999994 4.0 0.0 0.0 70883.46039651617 7088346.039651615 5940.046019611615 594004.6019611611 1983464.199213311 1983464.199213311
32280.005898358173 0.96 96.0 1602.3476988566406 41.74424052570374 0.039999999999999994 4.0 0.0 0.0 71024.46039651617 7102446.039651615 5945.446019611612 594544.6019611611 1986824.199213311 1986824.199213311
32340.005898358173 0.96 96.0 1596.501563550786 41.66334303452772 0.039999999999999994 4.0 0.0 0.0 71165.46039651617 7116546.039651615 5950.846019611607 595084.6019611611 1990184.199213311 1990184.199213311
32400.005898358173 0.96 96.0 1590.6554133124655 41.58244971558662 0.039999999999999994 4.0 0.0 0.0 71306.46039651617 7130646.039651615 5956.246019611615 595624.6019611611 1993544.199213311 1993544.199213311
32460.005898358173 0.96 96.0 1584.8092481472352 41.50155204165773 0.039999999999999994 4.0 0.0 0.0 71447.46039651617 7144746.039651615 5961.646019611605 596164.6019611611 1996904.199213311 1996904.199213311
32520.005898358173 0.96 96.0 1578.9631375283413 41.42065789732765 0.039999999999999994 4.0 0.0 0.0 71588.46039651617 7158846.039651615 5967.0460196116155 596704.6019611611 2000264.199213311 2000264.199213311
32580.005898358173 0.95 95.0 1573.129440596908 41.3397671577204 0.049999999999999996 5.0 0.0 0.0 71729.46039651617 7172946.039651615 5972.446019611612 597244.6019611611 2003624.199213311 2003624.199213311
32640.005898358173 0.96 96.0 1612.2837398003935 41.25886498491308 0.039999999999999994 4.0 0.0 0.0 71870.62039651617 7187062.039651615 5977.846019611607 597784.6019611611 2006968.199213311 2006968.199213311
32700.005898358173 0.96 96.0 1606.3569402234696 41.17797224043684 0.039999999999999994 4.0 0.0 0.0 72012.22039651616 7201222.039651615 5983.246019611615 598324.6019611611 2010268.199213311 2010268.199213311
