#####################################################################
# Alchemist log file - simulation started at: 2024-05-15T15:14+0000 #
#####################################################################
#
# Seed = 1.0, DeviceCount = 100, MinThreshold = 0.0, BehaviorInstructions = 490500000
#
# The columns have the following meaning: 
# time IsMoving[mean] IsMoving[sum] SmartphoneCurrentCapacity[mean] WearableCurrentCapacity[mean] SmartphoneCharging[mean] SmartphoneCharging[sum] WearableCharging[mean] WearableCharging[sum] SmartphoneComponentsTime[mean] SmartphoneComponentsTime[sum] WearableComponentsTime[mean] WearableComponentsTime[sum] CloudComponentsTime[mean] CloudComponentsTime[sum] TraveledDistance[mean] TraveledDistance[sum] TraveledDistance[min] TraveledDistance[max] CloudPower[mean] CloudPower[sum] SmartphonePower[mean] SmartphonePower[sum] WearablePower[mean] WearablePower[sum] 
540.0058983581735 0.95 95.0 1991.2704412120142 153.8230887837967 0.049999999999999975 5.0 0.0 0.0 1618.4906706528964 161849.06706528962 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 2.317511409205602E-5 2.317511409205602E-5 8.872777933507914E-4 0.08872777933507918 1.215478724611468E-8 3.7679840462955503E-7
600.0058983581735 0.95 95.0 1975.9450969824604 153.82284290277616 0.049999999999999975 5.0 0.0 0.0 1798.4906706528964 179849.06706528965 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.2576613720327755E-4 1.2576613720327755E-4 8.872298185659432E-4 0.08872298185659432 1.3492851803233113E-8 4.1827840590022645E-7
660.0058983581735 0.95 95.0 1960.6198284790084 153.82259076713603 0.049999999999999975 5.0 0.0 0.0 1978.4906706528964 197849.06706528965 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 8.933338130549123E-5 8.933338130549123E-5 8.87234703856208E-4 0.08872347038562084 1.3978560260584924E-8 4.3333536807813267E-7
720.0058983581735 0.95 95.0 1945.2945331963751 153.82234179035856 0.049999999999999975 5.0 0.0 0.0 2158.4906706528964 215849.0670652896 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 5.888064076974783E-5 5.888064076974783E-5 8.872619003924547E-4 0.08872619003924548 1.2947395558016359E-8 4.013692622985072E-7
780.0058983581735 0.94 94.0 1930.1028694110569 153.82209109537948 0.05999999999999996 6.0 0.0 0.0 2338.4906706528964 233849.06706528965 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.1273752621154347E-4 1.1273752621154347E-4 8.872153893266046E-4 0.08872153893266048 1.345411964570398E-8 4.170777090168234E-7
840.0058983581735 0.94 94.0 1914.9388777226634 153.82184234767544 0.05999999999999996 6.0 0.0 0.0 2518.4906706528964 251849.06706528965 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.0388688703892683E-5 1.0388688703892683E-5 8.872754855805022E-4 0.08872754855805023 1.2843919732134888E-8 3.981615116961815E-7
900.0058983581735 0.94 94.0 1899.7748188956468 153.82159143079753 0.05999999999999996 6.0 0.0 0.0 2698.4906706528964 269849.0670652897 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.021370101258779E-4 1.021370101258779E-4 8.872525268501334E-4 0.08872525268501333 1.299732855705839E-8 4.029171852688101E-7
960.0058983581735 0.94 94.0 1929.6922793384797 153.82133849866847 0.05999999999999998 6.0 0.0 0.0 2878.4906706528964 287849.0670652897 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 8.775870353580021E-5 8.775870353580021E-5 8.872540865072152E-4 0.08872540865072154 1.4671736885757577E-8 4.548238434584849E-7
1020.0058983581735 0.95 95.0 2004.5091593112968 153.82108292552638 0.04999999999999998 5.0 0.0 0.0 3058.4906706528964 305849.06706528965 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 5.635660784593852E-5 5.635660784593852E-5 8.872446414690031E-4 0.08872446414690034 1.539280033543529E-8 4.771768103984939E-7
1080.0058983581735 0.95 95.0 1989.1838175798546 153.82083571227008 0.04999999999999998 5.0 0.0 0.0 3238.4906706528964 323849.06706528965 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.042392148020994E-4 1.042392148020994E-4 8.872566044818892E-4 0.08872566044818891 1.4673805500949834E-8 4.548879705294449E-7
1140.0058983581735 0.95 95.0 1973.858464129782 153.82058903652813 0.04999999999999998 5.0 0.0 0.0 3418.4906706528964 341849.0670652897 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 8.046255517872343E-5 8.046255517872343E-5 8.872519582430791E-4 0.08872519582430788 1.3881163991162205E-8 4.3031608372602835E-7
1200.0058983581735 0.95 95.0 2003.5331382103648 153.82034363165343 0.04999999999999998 5.0 0.0 0.0 3598.4906706528964 359849.0670652897 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.367512596275048E-4 1.367512596275048E-4 8.872188967497658E-4 0.08872188967497663 1.3931823103108E-8 4.318865161963479E-7
1260.0058983581735 0.95 95.0 1988.0625923308073 153.8200937647724 0.04999999999999998 5.0 0.0 0.0 3778.4906706528964 377849.06706528965 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.3877420812554751E-4 1.3877420812554751E-4 8.872647342681416E-4 0.08872647342681418 1.4912301388793723E-8 4.622813430526054E-7
1320.0058983581735 0.95 95.0 1972.737255707632 153.8198453939079 0.04999999999999998 5.0 0.0 0.0 3958.4906706528964 395849.06706528965 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 7.427075995325201E-5 7.427075995325201E-5 8.872457350417528E-4 0.08872457350417529 1.414941082811129E-8 4.3863173567145E-7
1380.0058983581735 0.96 96.0 2002.411840921635 153.81959597531412 0.03999999999999999 4.0 0.0 0.0 4138.490670652896 413849.06706528977 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 2.536115355797927E-6 2.536115355797927E-6 8.783617231949257E-4 0.08783617231949258 1.291669380544453E-8 4.004175079687805E-7
1440.0058983581735 0.96 96.0 1986.9251957971321 153.81934266065613 0.03999999999999999 4.0 0.0 0.0 4318.490670652896 431849.06706528977 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 3.081805757870025E-5 3.081805757870025E-5 8.872475020798914E-4 0.08872475020798913 1.4461127566066569E-8 4.482949545480635E-7
1500.0058983581735 0.96 96.0 1971.4385193726125 153.81909622398723 0.03999999999999999 4.0 0.0 0.0 4498.490670652896 449849.06706528977 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 4.7245731034347984E-5 4.7245731034347984E-5 8.872543693237944E-4 0.08872543693237946 1.3958826617010981E-8 4.3272362512734044E-7
1560.0058983581735 0.96 96.0 1955.9518845893947 153.8188394156515 0.03999999999999999 4.0 0.0 0.0 4678.490670652896 467849.06706528977 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.1559054873507479E-4 1.1559054873507479E-4 8.872432504136615E-4 0.08872432504136618 1.2746933577217651E-8 3.951549408937472E-7
1620.0058983581735 0.95 95.0 1940.6092754704641 153.81858745117177 0.04999999999999998 5.0 0.0 0.0 4858.490670652896 485849.06706528965 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.323627402493986E-4 1.323627402493986E-4 8.872645375068846E-4 0.0887264537506885 1.1768269937984392E-8 3.6481636807751613E-7
1680.0058983581735 0.95 95.0 1970.1780910867483 153.81833146809058 0.04999999999999999 5.0 0.0 0.0 5038.490670652896 503849.06706528965 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.3026477678647187E-5 1.3026477678647187E-5 8.872605310569703E-4 0.08872605310569703 1.5448552435740692E-8 4.789051255079616E-7
1740.0058983581735 0.95 95.0 1954.8527589837875 153.81808289480094 0.04999999999999999 5.0 0.0 0.0 5218.490670652896 521849.06706528965 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.2719855626210628E-4 1.2719855626210628E-4 8.872702692796696E-4 0.08872702692796693 1.2676775041774106E-8 3.9298002629499723E-7
1800.0058983581735 0.95 95.0 1939.52745034059 153.8178325037521 0.04999999999999999 5.0 0.0 0.0 5398.490670652896 539849.0670652895 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 2.617312035304227E-5 2.617312035304227E-5 8.872170004170183E-4 0.08872170004170185 1.457836218743639E-8 4.519292278105281E-7
1860.0058983581735 0.96 96.0 1969.0972825358199 153.81758742380396 0.039999999999999994 4.0 0.0 0.0 5578.490670652896 557849.0670652896 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.0009860316700297E-4 1.0009860316700297E-4 8.872341014137107E-4 0.08872341014137111 1.4200020394160753E-8 4.402006322189834E-7
1920.0058983581735 0.97 97.0 1998.486968155105 153.81733452926923 0.02999999999999998 3.0 0.0 0.0 5758.490670652896 575849.0670652896 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 3.416472190253147E-5 3.416472190253147E-5 8.872600036863892E-4 0.08872600036863892 1.3545285917355788E-8 4.199038634380294E-7
1980.0058983581735 0.97 97.0 1982.8390567101535 153.8170806386759 0.02999999999999998 3.0 0.0 0.0 5938.490670652896 593849.0670652896 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 3.2705082949230444E-5 3.2705082949230444E-5 8.872489119585048E-4 0.0887248911958505 1.3678347968609254E-8 4.2402878702688674E-7
2040.0058983581735 0.95 95.0 1967.2389695340337 153.81682862383192 0.04999999999999998 5.0 0.0 0.0 6118.490670652896 611849.0670652896 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.3575084499539098E-4 1.3575084499539098E-4 8.872486430146038E-4 0.08872486430146034 1.5956772878732304E-8 4.946599592407014E-7
2100.0058983581735 0.94 94.0 1951.9506894253468 153.8165806807848 0.05999999999999996 6.0 0.0 0.0 6298.490670652896 629849.0670652895 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.6893418593857214E-5 1.6893418593857214E-5 8.87231032915549E-4 0.08872310329155493 1.397050129849568E-8 4.330855402533661E-7
2160.0058983581735 0.94 94.0 1981.7814172236572 153.8163370469959 0.059999999999999956 6.0 0.0 0.0 6478.490670652896 647849.0670652895 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.2178113814118484E-4 1.2178113814118484E-4 8.872267095426487E-4 0.08872267095426489 1.1086020647369296E-8 3.436666400684482E-7
2220.0058983581735 0.9299999999999999 93.0 1966.6407931584451 153.81608747576038 0.06999999999999998 7.0 0.0 0.0 6658.490670652896 665849.0670652895 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.0810708592478083E-4 1.0810708592478083E-4 8.872413745635395E-4 0.08872413745635398 1.4401099482832706E-8 4.4643408396781386E-7
2280.0058983581735 0.9299999999999999 93.0 1951.6380599991758 153.81583045520898 0.06999999999999998 7.0 0.0 0.0 6838.490670652896 683849.0670652892 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.3734804674494255E-4 1.3734804674494255E-4 8.872539357911878E-4 0.0887253935791188 1.589676746947507E-8 4.927997915537273E-7
2340.0058983581735 0.9299999999999999 93.0 1936.635377563774 153.81557834870867 0.06999999999999998 7.0 0.0 0.0 7018.490670652896 701849.0670652892 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 9.915204403705738E-5 9.915204403705738E-5 8.872568145652423E-4 0.08872568145652428 1.2986165462436494E-8 4.0257112933553135E-7
2400.0058983581735 0.9299999999999999 93.0 1921.632629991489 153.81532974816625 0.06999999999999998 7.0 0.0 0.0 7198.490670652896 719849.0670652892 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.3108744578838177E-4 1.3108744578838177E-4 8.872606914891309E-4 0.08872606914891312 1.5914493534178517E-8 4.933492995595341E-7
2460.0058983581735 0.92 92.0 1906.7108829420076 153.815082571617 0.08 8.0 0.0 0.0 7378.490670652896 737849.0670652892 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 8.203019373484167E-6 8.203019373484167E-6 8.872629722106935E-4 0.08872629722106937 1.2302094564973959E-8 3.8136493151419274E-7
2520.0058983581735 0.9299999999999999 93.0 1936.7296734011375 153.81483078836683 0.06999999999999997 7.0 0.0 0.0 7558.490670652896 755849.0670652895 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 9.300018938037023E-5 9.300018938037023E-5 8.872310007730928E-4 0.08872310007730931 1.3399579832536096E-8 4.1538697480861905E-7
2580.0058983581735 0.94 94.0 1966.7108137875377 153.8145845001643 0.05999999999999997 6.0 0.0 0.0 7738.490670652896 773849.0670652895 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.7853272014137316E-5 1.7853272014137316E-5 8.872190476318714E-4 0.08872190476318714 1.5855973709527985E-8 4.915351849953677E-7
2640.0058983581735 0.94 94.0 1951.5468038522731 153.81433336470909 0.05999999999999997 6.0 0.0 0.0 7918.490670652896 791849.0670652895 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 7.440700266760719E-5 7.440700266760719E-5 8.87243807392742E-4 0.08872438073927423 1.3762538189397681E-8 4.26638683871328E-7
2700.0058983581735 0.92 92.0 1936.454492253252 153.81408313316157 0.08 8.0 0.0 0.0 8098.490670652896 809849.0670652892 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.1382322581720684E-5 1.1382322581720684E-5 8.872174229525848E-4 0.08872174229525848 1.4677373656648642E-8 4.54998583356108E-7
2760.0058983581735 0.92 92.0 1921.6130564111643 153.81383045147876 0.08 8.0 0.0 0.0 8278.490670652896 827849.0670652892 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 7.120972749086425E-5 7.120972749086425E-5 8.872030578291923E-4 0.08872030578291924 1.1863439949960159E-8 3.6776663844876493E-7
2820.0058983581735 0.92 92.0 1906.7716656044315 153.8135851083337 0.08 8.0 0.0 0.0 8458.490670652896 845849.0670652892 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 4.95523745804237E-6 4.95523745804237E-6 8.872494959890784E-4 0.08872494959890788 1.2502493553407256E-8 3.875773001556251E-7
2880.0058983581735 0.91 91.0 1892.062377812897 153.81333792515244 0.09 9.0 0.0 0.0 8638.490670652896 863849.0670652892 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 6.827125330991888E-5 6.827125330991888E-5 8.872546705659303E-4 0.08872546705659305 1.3682127023582511E-8 4.2414593773105775E-7
2940.0058983581735 0.9299999999999999 93.0 1967.3419875765908 153.8130863864616 0.06999999999999998 7.0 0.0 0.0 8818.490670652896 881849.0670652892 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 5.4425506156192536E-5 5.4425506156192536E-5 8.872695702075431E-4 0.08872695702075431 1.5226652990993303E-8 4.7202624272079253E-7
3000.0058983581735 0.94 94.0 1997.307011207419 153.81283459270347 0.05999999999999996 6.0 0.0 0.0 8998.490670652896 899849.0670652892 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.2940068427125923E-4 1.2940068427125923E-4 8.87256736794979E-4 0.0887256736794979 1.3335026191840527E-8 4.1338581194705634E-7
3060.0058983581735 0.95 95.0 2027.1403260838567 153.81258047267158 0.049999999999999975 5.0 0.0 0.0 9178.490670652896 917849.0670652892 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 9.150297142818795E-5 9.150297142818795E-5 8.872648411789257E-4 0.08872648411789257 1.3175190543784574E-8 4.0843090685732187E-7
3120.0058983581735 0.96 96.0 2056.796261751759 153.812331422626 0.03999999999999998 4.0 0.0 0.0 9358.490670652896 935849.0670652892 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 6.242950371686293E-5 6.242950371686293E-5 8.872668744754302E-4 0.08872668744754304 1.226081807180281E-8 3.800853602258872E-7
3180.0058983581735 0.96 96.0 2041.3096485084398 153.8120824357628 0.03999999999999998 4.0 0.0 0.0 9538.490670652896 953849.0670652892 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 6.881451613351967E-5 6.881451613351967E-5 8.872502284796464E-4 0.0887250228479646 1.2287540327051774E-8 3.809137501386049E-7
3240.0058983581735 0.95 95.0 2025.8364572167322 153.81183007380696 0.04999999999999999 5.0 0.0 0.0 9718.490670652896 971849.0670652892 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.0549787207637683E-4 1.0549787207637683E-4 8.872787087113805E-4 0.08872787087113802 1.522348828505179E-8 4.719281368366054E-7
3300.0058983581735 0.94 94.0 2010.5997736447632 153.81157655274626 0.059999999999999956 6.0 0.0 0.0 9898.490670652896 989849.0670652892 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 2.8119605266174647E-5 2.8119605266174647E-5 8.872460251442035E-4 0.08872460251442038 1.3882963433929072E-8 4.3037186645180113E-7
3360.0058983581735 0.95 95.0 2040.3578247609191 153.8113281646956 0.04999999999999998 5.0 0.0 0.0 10078.490670652896 1007849.0670652892 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 4.818189449778686E-5 4.818189449778686E-5 8.872288364848995E-4 0.08872288364848992 1.4116282698976951E-8 4.3760476366828556E-7
3420.0058983581735 0.95 95.0 2025.032428849394 153.81107990577212 0.04999999999999998 5.0 0.0 0.0 10258.490670652896 1025849.0670652892 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.1295137480970085E-4 1.1295137480970085E-4 8.872705878051993E-4 0.08872705878051994 1.2283767305054288E-8 3.8079678645668296E-7
3480.0058983581735 0.95 95.0 2009.7070772967675 153.81082578975088 0.04999999999999998 5.0 0.0 0.0 10438.490670652896 1043849.0670652892 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 3.769278143323992E-5 3.769278143323992E-5 8.872507023986653E-4 0.08872507023986646 1.4520023671458258E-8 4.5012073381520613E-7
3540.0058983581735 0.95 95.0 1994.3816826329726 153.81057410748787 0.04999999999999998 5.0 0.0 0.0 10618.490670652896 1061849.0670652895 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 4.791002134270947E-6 4.791002134270947E-6 8.872618850760702E-4 0.08872618850760698 1.0368157032452336E-8 3.2141286800602245E-7
3600.0058983581735 0.97 97.0 2068.9917275585212 153.8103241743457 0.029999999999999985 3.0 0.0 0.0 10798.490670652896 1079849.0670652895 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 6.938392213601754E-5 6.938392213601754E-5 8.872708875170814E-4 0.08872708875170814 1.2548958773212509E-8 3.890177219695878E-7
3660.0058983581735 0.97 97.0 2053.3436920200525 153.81007865078297 0.029999999999999985 3.0 0.0 0.0 10978.490670652896 1097849.0670652897 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 3.43717625341027E-5 3.43717625341027E-5 8.872758695484902E-4 0.08872758695484903 1.4470404383974954E-8 4.485825359032235E-7
3720.0058983581735 0.95 95.0 2037.7959103846529 153.80982115584197 0.049999999999999975 5.0 0.0 0.0 11158.490670652896 1115849.0670652897 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 9.000243358752105E-5 9.000243358752105E-5 8.872759350870596E-4 0.088727593508706 1.4337501846147294E-8 4.444625572305661E-7
3780.0058983581735 0.96 96.0 2067.3415757673847 153.80956494398313 0.03999999999999997 4.0 0.0 0.0 11338.490670652896 1133849.0670652897 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 4.339905122773007E-5 4.339905122773007E-5 8.872687923717143E-4 0.08872687923717146 1.5602520197553375E-8 4.836781261241546E-7
3840.0058983581735 0.96 96.0 2051.854828705068 153.8093127094973 0.03999999999999997 4.0 0.0 0.0 11518.490670652896 1151849.0670652897 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 7.754655292241471E-5 7.754655292241471E-5 8.87249596991537E-4 0.0887249596991537 1.2100372999945728E-8 3.751115629983177E-7
3900.0058983581735 0.95 95.0 2036.5283472430572 153.80906796643245 0.049999999999999975 5.0 0.0 0.0 11698.490670652896 1169849.0670652897 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 2.379119927489669E-5 2.379119927489669E-5 8.872656863459997E-4 0.08872656863459999 1.236644033583773E-8 3.8335965041096965E-7
3960.0058983581735 0.9299999999999999 93.0 2021.3824602066506 153.80882122090506 0.06999999999999998 7.0 0.0 0.0 11878.490670652896 1187849.0670652892 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 5.4738278332080016E-5 5.4738278332080016E-5 8.872350055688834E-4 0.08872350055688837 1.2727021286627938E-8 3.945376598854661E-7
4020.0058983581735 0.9099999999999999 91.0 2006.4189614635966 153.80856952815262 0.08999999999999997 9.0 0.0 0.0 12058.490670652896 1205849.0670652897 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.2021848408641645E-4 1.2021848408641645E-4 8.872857347908219E-4 0.08872857347908221 1.3148248631727576E-8 4.075957075835549E-7
4080.0058983581735 0.9099999999999999 91.0 1991.7388587120383 153.80831995046134 0.08999999999999997 9.0 0.0 0.0 12238.490670652896 1223849.0670652897 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 7.228326755354831E-5 7.228326755354831E-5 8.872682671260459E-4 0.08872682671260461 1.3319619993278548E-8 4.1290821979163494E-7
4140.005898358173 0.92 92.0 2022.0480210799203 153.80806664469418 0.07999999999999995 8.0 0.0 0.0 12418.490670652896 1241849.0670652897 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 5.0804786607759794E-5 5.0804786607759794E-5 8.872522112620849E-4 0.08872522112620847 1.279158878208166E-8 3.965392522445315E-7
4200.005898358173 0.9299999999999999 93.0 2052.1259780019764 153.80781245932351 0.06999999999999997 7.0 0.0 0.0 12598.490670652896 1259849.0670652897 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 3.527818304877833E-5 3.527818304877833E-5 8.872493663838094E-4 0.08872493663838094 1.3162915860611285E-8 4.080503916789499E-7
4260.005898358173 0.92 92.0 2037.1281437857733 153.80756323146315 0.07999999999999995 8.0 0.0 0.0 12778.490670652896 1277849.0670652897 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 8.475625174287062E-5 8.475625174287062E-5 8.872574967960382E-4 0.08872574967960384 1.4654617994733232E-8 4.5429315783673016E-7
4320.005898358173 0.9 90.0 2022.5681150351154 153.80730766799948 0.09999999999999996 10.0 0.0 0.0 12958.490670652896 1295849.0670652897 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.1620877581635956E-4 1.1620877581635956E-4 8.872734521703864E-4 0.08872734521703868 1.196446094276331E-8 3.708982892256628E-7
4380.005898358173 0.9 90.0 2008.0494100515336 153.8070572821486 0.09999999999999996 10.0 0.0 0.0 13138.490670652896 1313849.06706529 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 5.940315595418534E-5 5.940315595418534E-5 8.872756913238416E-4 0.08872756913238421 1.2672044497778957E-8 3.9283337943114753E-7
4440.005898358173 0.9 90.0 1993.5306319277902 153.80680712898607 0.09999999999999996 10.0 0.0 0.0 13318.490670652896 1331849.06706529 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 5.4505349860426926E-5 5.4505349860426926E-5 8.872412171881344E-4 0.08872412171881351 1.5917853592710134E-8 4.934534613740142E-7
4500.005898358173 0.9 90.0 1979.0118538955671 153.80656213080812 0.09999999999999996 10.0 0.0 0.0 13498.490670652896 1349849.06706529 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 1.229299188691638E-4 1.229299188691638E-4 8.872727732003824E-4 0.08872727732003827 1.3085879491746802E-8 4.056622642441509E-7
4560.005898358173 0.9 90.0 1964.4931299529858 153.8063136332192 0.09999999999999996 10.0 0.0 0.0 13678.490670652896 1367849.06706529 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 7.386132142949084E-5 7.386132142949084E-5 8.872721397432782E-4 0.08872721397432781 1.1053966087088194E-8 3.42672948699734E-7
4620.005898358173 0.91 91.0 2039.99704788655 153.80606136988692 0.09000000000000001 9.0 0.0 0.0 13858.490670652896 1385849.0670652897 0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN 8.440418853490854E-5 8.440418853490854E-5 8.872362800449634E-4 0.08872362800449632 1.3615806531859351E-8 4.2209000248763983E-7
